No,Year,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Diameter (nm),Size_in_Water (nm),Size_in_Medium (nm),Zeta_in_Water (mV),Zeta_in_Medium (mV),Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Aspect_Ratio,Cell_Viability (%),PDI,Article_ID,DOI
958,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,3,10,MTT,TetrazoliumSalt,,94.54,,35,10.5487/TR.2019.35.3.287
959,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,3,12.5,MTT,TetrazoliumSalt,,89.392,,35,10.5487/TR.2019.35.3.287
960,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,3,25,MTT,TetrazoliumSalt,,87.52,,35,10.5487/TR.2019.35.3.287
961,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,3,50,MTT,TetrazoliumSalt,,80.187,,35,10.5487/TR.2019.35.3.287
962,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,3,100,MTT,TetrazoliumSalt,,72.075,,35,10.5487/TR.2019.35.3.287
963,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,6,1,MTT,TetrazoliumSalt,,96.568,,35,10.5487/TR.2019.35.3.287
964,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,6,10,MTT,TetrazoliumSalt,,92.356,,35,10.5487/TR.2019.35.3.287
965,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,6,12.5,MTT,TetrazoliumSalt,,87.207,,35,10.5487/TR.2019.35.3.287
966,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,6,25,MTT,TetrazoliumSalt,,83.151,,35,10.5487/TR.2019.35.3.287
967,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,6,50,MTT,TetrazoliumSalt,,66.615,,35,10.5487/TR.2019.35.3.287
968,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,6,100,MTT,TetrazoliumSalt,,61.622,,35,10.5487/TR.2019.35.3.287
969,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,9,1,MTT,TetrazoliumSalt,,96.1,,35,10.5487/TR.2019.35.3.287
970,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,9,10,MTT,TetrazoliumSalt,,88.456,,35,10.5487/TR.2019.35.3.287
971,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,9,12.5,MTT,TetrazoliumSalt,,80.655,,35,10.5487/TR.2019.35.3.287
972,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,9,25,MTT,TetrazoliumSalt,,70.671,,35,10.5487/TR.2019.35.3.287
973,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,9,50,MTT,TetrazoliumSalt,,49.922,,35,10.5487/TR.2019.35.3.287
974,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,9,100,MTT,TetrazoliumSalt,,39.938,,35,10.5487/TR.2019.35.3.287
975,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,12,1,MTT,TetrazoliumSalt,,91.888,,35,10.5487/TR.2019.35.3.287
976,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,12,10,MTT,TetrazoliumSalt,,84.867,,35,10.5487/TR.2019.35.3.287
977,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,12,12.5,MTT,TetrazoliumSalt,,61.154,,35,10.5487/TR.2019.35.3.287
978,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,12,25,MTT,TetrazoliumSalt,,42.122,,35,10.5487/TR.2019.35.3.287
979,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,12,50,MTT,TetrazoliumSalt,,27.613,,35,10.5487/TR.2019.35.3.287
980,2019,ZnO,I,Sphere,None,Commercial,,141,,404,,,SIRC,60000,A,Rabbit,Cornea,Fibroblast,Adult,L,12,100,MTT,TetrazoliumSalt,,22.153,,35,10.5487/TR.2019.35.3.287
981,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,1,MTT,TetrazoliumSalt,,98.604,,36,10.1080/17458080.2015.1014934
982,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,5,MTT,TetrazoliumSalt,,81.98,,36,10.1080/17458080.2015.1014934
983,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,10,MTT,TetrazoliumSalt,,77.919,,36,10.1080/17458080.2015.1014934
984,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,15,MTT,TetrazoliumSalt,,68.655,,36,10.1080/17458080.2015.1014934
985,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,25,MTT,TetrazoliumSalt,,6.599,,36,10.1080/17458080.2015.1014934
986,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,1,MTT,TetrazoliumSalt,,98.858,,36,10.1080/17458080.2015.1014934
987,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,5,MTT,TetrazoliumSalt,,84.264,,36,10.1080/17458080.2015.1014934
988,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,10,MTT,TetrazoliumSalt,,80.457,,36,10.1080/17458080.2015.1014934
989,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,15,MTT,TetrazoliumSalt,,68.782,,36,10.1080/17458080.2015.1014934
990,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,25,MTT,TetrazoliumSalt,,7.2335,,36,10.1080/17458080.2015.1014934
991,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,1,MTT,TetrazoliumSalt,,99.629,,36,10.1080/17458080.2015.1014934
992,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,5,MTT,TetrazoliumSalt,,90.853,,36,10.1080/17458080.2015.1014934
993,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,10,MTT,TetrazoliumSalt,,87.639,,36,10.1080/17458080.2015.1014934
994,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,15,MTT,TetrazoliumSalt,,72.93,,36,10.1080/17458080.2015.1014934
995,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,24,25,MTT,TetrazoliumSalt,,19.778,,36,10.1080/17458080.2015.1014934
996,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,1,MTT,TetrazoliumSalt,,96.701,,36,10.1080/17458080.2015.1014934
997,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,5,MTT,TetrazoliumSalt,,80.584,,36,10.1080/17458080.2015.1014934
998,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,10,MTT,TetrazoliumSalt,,77.284,,36,10.1080/17458080.2015.1014934
999,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,15,MTT,TetrazoliumSalt,,67.386,,36,10.1080/17458080.2015.1014934
1000,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,25,MTT,TetrazoliumSalt,,5.7107,,36,10.1080/17458080.2015.1014934
1001,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,1,MTT,TetrazoliumSalt,,97.462,,36,10.1080/17458080.2015.1014934
1002,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,5,MTT,TetrazoliumSalt,,83.122,,36,10.1080/17458080.2015.1014934
1003,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,10,MTT,TetrazoliumSalt,,77.284,,36,10.1080/17458080.2015.1014934
1004,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,15,MTT,TetrazoliumSalt,,68.401,,36,10.1080/17458080.2015.1014934
1005,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,25,MTT,TetrazoliumSalt,,7.1066,,36,10.1080/17458080.2015.1014934
1006,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,1,MTT,TetrazoliumSalt,,99.135,,36,10.1080/17458080.2015.1014934
1007,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,5,MTT,TetrazoliumSalt,,85.909,,36,10.1080/17458080.2015.1014934
1008,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,10,MTT,TetrazoliumSalt,,81.459,,36,10.1080/17458080.2015.1014934
1009,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,15,MTT,TetrazoliumSalt,,71.199,,36,10.1080/17458080.2015.1014934
1010,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,48,25,MTT,TetrazoliumSalt,,13.226,,36,10.1080/17458080.2015.1014934
1011,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,1,MTT,TetrazoliumSalt,,96.193,,36,10.1080/17458080.2015.1014934
1012,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,5,MTT,TetrazoliumSalt,,80.584,,36,10.1080/17458080.2015.1014934
1013,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,10,MTT,TetrazoliumSalt,,74.112,,36,10.1080/17458080.2015.1014934
1014,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,15,MTT,TetrazoliumSalt,,65.609,,36,10.1080/17458080.2015.1014934
1015,2015,Au,I,Sphere,None,Commercial,,30,46.7,70.4,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,25,MTT,TetrazoliumSalt,,5.4569,,36,10.1080/17458080.2015.1014934
1016,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,1,MTT,TetrazoliumSalt,,96.701,,36,10.1080/17458080.2015.1014934
1017,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,5,MTT,TetrazoliumSalt,,82.487,,36,10.1080/17458080.2015.1014934
1018,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,10,MTT,TetrazoliumSalt,,77.03,,36,10.1080/17458080.2015.1014934
1019,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,15,MTT,TetrazoliumSalt,,66.117,,36,10.1080/17458080.2015.1014934
1020,2015,Au,I,Sphere,None,Commercial,,50,53.3,96.3,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,25,MTT,TetrazoliumSalt,,7.1066,,36,10.1080/17458080.2015.1014934
1021,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,1,MTT,TetrazoliumSalt,,97.775,,36,10.1080/17458080.2015.1014934
1022,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,5,MTT,TetrazoliumSalt,,84.92,,36,10.1080/17458080.2015.1014934
1023,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,10,MTT,TetrazoliumSalt,,81.459,,36,10.1080/17458080.2015.1014934
1024,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,15,MTT,TetrazoliumSalt,,68.356,,36,10.1080/17458080.2015.1014934
1025,2015,Au,I,Sphere,None,Commercial,,90,90.6,125.1,,,NHDF,50000,H,Human,Skin,Fibroblast,Adult,L,72,25,MTT,TetrazoliumSalt,,13.226,,36,10.1080/17458080.2015.1014934
1026,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,79.57,,37,10.1186/s11671-019-2967-1
1027,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,80.645,,37,10.1186/s11671-019-2967-1
1028,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,82.437,,37,10.1186/s11671-019-2967-1
1029,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,82.079,,37,10.1186/s11671-019-2967-1
1030,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,70.968,,37,10.1186/s11671-019-2967-1
1031,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,88.53,,37,10.1186/s11671-019-2967-1
1032,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,89.068,,37,10.1186/s11671-019-2967-1
1033,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,85.484,,37,10.1186/s11671-019-2967-1
1034,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,78.495,,37,10.1186/s11671-019-2967-1
1035,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,48.746,,37,10.1186/s11671-019-2967-1
1036,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,17.921,,37,10.1186/s11671-019-2967-1
1037,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,19.176,,37,10.1186/s11671-019-2967-1
1038,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,19.534,,37,10.1186/s11671-019-2967-1
1039,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,21.326,,37,10.1186/s11671-019-2967-1
1040,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,AGS,5000,H,Human,Stomach,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,3.7634,,37,10.1186/s11671-019-2967-1
1041,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,107.26,,37,10.1186/s11671-019-2967-1
1042,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,101.59,,37,10.1186/s11671-019-2967-1
1043,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,98.761,,37,10.1186/s11671-019-2967-1
1044,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,85.664,,37,10.1186/s11671-019-2967-1
1045,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,67.257,,37,10.1186/s11671-019-2967-1
1046,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,84.779,,37,10.1186/s11671-019-2967-1
1047,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,83.54,,37,10.1186/s11671-019-2967-1
1048,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,76.637,,37,10.1186/s11671-019-2967-1
1049,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,60.885,,37,10.1186/s11671-019-2967-1
1050,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,34.69,,37,10.1186/s11671-019-2967-1
1051,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,5.4867,,37,10.1186/s11671-019-2967-1
1052,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,5.4867,,37,10.1186/s11671-019-2967-1
1053,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,5.4867,,37,10.1186/s11671-019-2967-1
1054,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,4.2478,,37,10.1186/s11671-019-2967-1
1055,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,4.2478,,37,10.1186/s11671-019-2967-1
1056,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,71.45,,37,10.1186/s11671-019-2967-1
1057,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,63.976,,37,10.1186/s11671-019-2967-1
1058,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,50.673,,37,10.1186/s11671-019-2967-1
1059,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,46.637,,37,10.1186/s11671-019-2967-1
1060,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,36.921,,37,10.1186/s11671-019-2967-1
1061,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,60.538,,37,10.1186/s11671-019-2967-1
1062,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,59.791,,37,10.1186/s11671-019-2967-1
1063,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,31.54,,37,10.1186/s11671-019-2967-1
1064,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,1.9432,,37,10.1186/s11671-019-2967-1
1065,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,3.5874,,37,10.1186/s11671-019-2967-1
1066,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,4.6338,,37,10.1186/s11671-019-2967-1
1067,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,4.0359,,37,10.1186/s11671-019-2967-1
1068,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,2.9895,,37,10.1186/s11671-019-2967-1
1069,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,1.3453,,37,10.1186/s11671-019-2967-1
1070,2019,Au,I,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,,33.23,,HepG2,5000,H,Human,Liver,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,3.7,1.1958,,37,10.1186/s11671-019-2967-1
1071,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HT29,5000,H,Human,Colon,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,97.369,,37,10.1186/s11671-019-2967-1
1072,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HT29,5000,H,Human,Colon,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,95.658,,37,10.1186/s11671-019-2967-1
1073,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HT29,5000,H,Human,Colon,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,93.756,,37,10.1186/s11671-019-2967-1
1074,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HT29,5000,H,Human,Colon,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,92.805,,37,10.1186/s11671-019-2967-1
1075,2019,Au,I,Sphere,Chitosan,Green Synthesis,Positive,8.7,190.7,,42.28,,HT29,5000,H,Human,Colon,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,75.689,,37,10.1186/s11671-019-2967-1
1076,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HT29,5000,H,Human,Colon,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,99.271,,37,10.1186/s11671-019-2967-1
1077,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HT29,5000,H,Human,Colon,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,96.038,,37,10.1186/s11671-019-2967-1
1078,2019,Au,I,Star,Chitosan,Green Synthesis,Positive,99,123.9,,47.44,,HT29,5000,H,Human,Colon,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,89.952,,37,10.1186/s11671-019-2967-1
