Source,NP Type,Size,Shape,Surface area,Zeta potential,Hydrodynamic size,Molecular weight,Surface charge,Surface charge (categorical),Surface coating,Surface reactivity,Aggregation,Electronegativity,Ionic radius,QD Concentration,QD Core,QD Shell,QD Emission wavelength,QD Surface ligand,Cell origin (species),Cell origin (organ),Cell origin (anatomical),Cell origin (primary or cell-line),Cell name,Dose,Exposure time,Assay,Target
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,30.0,12.0,MTT,0.48064999999999997
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,20.0,48.0,MTT,0.25097
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0001037592995676193,24.0,MTT,0.3838428
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,30.0,24.0,MTT,0.28581
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,25.0,48.0,MTT,0.13677
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,15.0,24.0,MTT,0.51806
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,25.0,24.0,MTT,0.36129
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,20.0,24.0,MTT,0.37226
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0001037592995676194,24.0,Live/Dead,0.6717703
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,10.0,24.0,MTT,0.5625800000000001
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0001037592995676194,24.0,MTT,0.4583697
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,15.0,12.0,MTT,0.58645
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,20.0,12.0,MTT,0.54
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,25.0,12.0,MTT,0.52452
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,10.0,48.0,MTT,0.48258
"Shirokii, 2023",C56H103N9O39,265.0,,,25.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.00044504046868733965,4.0,MTT,0.8
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407152,24.0,MTT,0.8519651
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,10.0,36.0,MTT,0.50258
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0001037592995676194,24.0,Live/Dead,0.8440192000000001
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0003501876360407152,24.0,MTT,0.7209607
"Shirokii, 2023",C56H103N9O39,155.0,,,28.8,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.005893280232421436,4.0,MTT,0.14311927000000002
"Shirokii, 2023",C56H103N9O39,159.0,,,30.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.00224807053262299,4.0,MTT,0.9027523
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0001037592995676194,24.0,MTT,0.9183406
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0002754320596624287,24.0,MTT,0.9550217999999999
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0033027723453480286,4.0,MTT,0.0880734
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002137087988166372,4.0,MTT,0.25688074
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0013599650833786,4.0,MTT,0.8587156
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0009714036309847143,4.0,MTT,0.9541284
"Shirokii, 2023",C56H103N9O39,159.0,,,30.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.005459599864941548,4.0,MTT,0.08073395
"Shirokii, 2023",C56H103N9O39,159.0,,,30.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.003532682265550414,4.0,MTT,0.44036696999999997
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0002754320596624287,24.0,MTT,0.4484716
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0002754320596624287,24.0,MTT,0.9026201
"Shirokii, 2023",C56H103N9O39,155.0,,,28.8,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0038132989739197527,4.0,MTT,0.5137615
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0002754320596624288,24.0,MTT,0.9655022
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0002754320596624288,24.0,MTT,0.7139738
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0002754320596624287,24.0,MTT,0.8152838
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0002754320596624287,24.0,MTT,0.839738
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0002754320596624287,24.0,MTT,0.94104805
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0002754320596624288,24.0,MTT,0.9393013
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0001037592995676193,24.0,MTT,0.71921394
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0001037592995676193,24.0,MTT,0.9602620000000001
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0002754320596624287,24.0,MTT,0.8956332
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0001037592995676194,24.0,MTT,0.9794759999999999
"Shirokii, 2023",C56H103N9O39,122.0,,,26.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.004617838795228293,4.0,MTT,0.8
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407153,24.0,MTT,0.41411938
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0001037592995676193,24.0,MTT,0.8764192
"Shirokii, 2023",C56H103N9O39,155.0,,,28.8,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002426644801585297,4.0,MTT,0.8146789
"Shirokii, 2023",C56H103N9O39,40.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Bone marrow,Lymphoblast,Cell-line,K562,10.0,12.0,MTT,0.60323
"Shirokii, 2023",C56H103N9O39,122.0,,,26.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.01208572464518417,4.0,MTT,0.14678899
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0003501876360407153,24.0,MTT,0.9532751500000001
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0003501876360407153,24.0,MTT,0.99868996
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407153,24.0,Live/Dead,0.7349281999999999
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407153,24.0,MTT,0.47467247
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0001037592995676194,24.0,MTT,0.79257645
"Shirokii, 2023",C56H103N9O39,265.0,,,25.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0003468451678904042,4.0,MTT,0.8660551
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407152,24.0,MTT,0.63071323
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407153,24.0,MTT,0.9544396
"Shirokii, 2023",C56H103N9O39,188.0,,,14.3,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.004683961043817836,4.0,NR,0.5
"Shirokii, 2023",C56H103N9O39,188.0,,,14.3,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0040896815588757915,4.0,MTT,0.5
"Shirokii, 2023",C56H103N9O39,188.0,,,14.3,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002668176112667049,4.0,NR,0.8
"Shirokii, 2023",C56H103N9O39,188.0,,,14.3,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002482155037263643,4.0,MTT,0.8
"Shirokii, 2023",C56H103N9O39,188.0,,,15.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.003978073304378161,4.0,NR,0.5
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0003501876360407152,24.0,MTT,0.9427947
"Shirokii, 2023",C56H103N9O39,188.0,,,15.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0038985526488999416,4.0,MTT,0.5
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.003083095631184074,4.0,NR,0.5
"Shirokii, 2023",C56H103N9O39,122.0,,,26.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.004632933367662643,4.0,NR,0.8
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002091420943508697,4.0,MTT,0.5
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.001393809368724286,4.0,NR,0.8
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.001377860281068601,4.0,MTT,0.8
"Shirokii, 2023",C56H103N9O39,265.0,,,25.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0009084894671843284,4.0,NR,0.5
"Shirokii, 2023",C56H103N9O39,265.0,,,25.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0008327214177348038,4.0,MTT,0.5
"Shirokii, 2023",C56H103N9O39,265.0,,,25.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0005105450921428529,4.0,NR,0.8
"Shirokii, 2023",C56H103N9O39,122.0,,,26.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.00871100500291006,4.0,NR,0.5
"Shirokii, 2023",C56H103N9O39,122.0,,,26.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.007881884480451594,4.0,MTT,0.5
"Shirokii, 2023",C56H103N9O39,155.0,,,28.8,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.001733317715418069,4.0,MTT,0.93211006
"Shirokii, 2023",C56H103N9O39,265.0,,,25.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.00048558323504656597,4.0,MTT,0.67522934
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0002754320596624287,24.0,MTT,0.7855894999999999
"Shirokii, 2023",C56H103N9O39,188.0,,,15.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002649973951429657,4.0,NR,0.8
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0003501876360407152,24.0,MTT,0.890393
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407153,24.0,Live/Dead,0.8612440499999999
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0003501876360407153,24.0,MTT,0.79257645
"Shirokii, 2023",C56H103N9O39,122.0,,,26.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.007820174770413284,4.0,MTT,0.4733945
"Shirokii, 2023",C56H103N9O39,122.0,,,26.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.004976474853899363,4.0,MTT,0.6972477
"Shirokii, 2023",C56H103N9O39,122.0,,,26.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.003554624895642402,4.0,MTT,0.8587156
"Shirokii, 2023",C56H103N9O39,265.0,,,25.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.001179273570827374,4.0,MTT,0.253211
"Shirokii, 2023",C56H103N9O39,265.0,,,25.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0007630593693588892,4.0,MTT,0.49541283
"Shirokii, 2023",C56H103N9O39,159.0,,,30.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.001605764666159279,4.0,MTT,0.9431193
"Shirokii, 2023",C56H103N9O39,155.0,,,28.8,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.004750650501325028,4.0,NR,0.5
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.001401928360272056,4.0,NR,0.8
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002103665874838712,4.0,MTT,0.5
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0028631121477534537,4.0,NR,0.5
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0003501876360407152,24.0,MTT,0.8275109
"Shirokii, 2023",C56H103N9O39,159.0,,,30.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002478909994121943,4.0,NR,0.8
"Shirokii, 2023",C56H103N9O39,159.0,,,30.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.0035851904489808887,4.0,MTT,0.5
"Shirokii, 2023",C56H103N9O39,159.0,,,30.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.00391195231819164,4.0,NR,0.5
"Shirokii, 2023",C56H103N9O39,159.0,,,30.5,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002617778481484291,4.0,MTT,0.8
"Shirokii, 2023",C56H103N9O39,155.0,,,28.8,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.00267382135042154,4.0,NR,0.8
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0003501876360407153,24.0,MTT,0.7576419
"Shirokii, 2023",C56H103N9O39,260.0,,,47.0,,1526.45392,,,Hyaluronic acid,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0002754320596624288,24.0,MTT,0.8537117999999999
"Shirokii, 2023",C56H103N9O39,155.0,,,28.8,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002394729049159533,4.0,MTT,0.8
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0001037592995676194,24.0,MTT,0.78034935
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0001037592995676194,24.0,MTT,0.9404658
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0001037592995676194,24.0,MTT,0.7262009
"Shirokii, 2023",C56H103N9O39,360.0,,,47.0,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Connective tissue,Fibroblast,Cell-line,L929,0.0001037592995676194,24.0,MTT,0.8403202000000001
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407153,24.0,MTT,0.50727802
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407153,24.0,MTT,0.83333336
"Shirokii, 2023",C56H103N9O39,155.0,,,28.8,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.003957485008076805,4.0,MTT,0.5
"Shirokii, 2023",C56H103N9O39,240.0,,,43.9,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Mouse,Blood,Monocyte,Cell-line,J774,0.0003501876360407152,24.0,MTT,0.69825325
"Shirokii, 2023",C56H103N9O39,188.0,,,34.6,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.001389269999556694,4.0,MTT,0.8
"Shirokii, 2023",C56H103N9O39,188.0,,,15.4,,1526.45392,,,,,,2.564830917874396,0.3,,,,,,Human,Lung,Epithelial,Cell-line,A549,0.002239377567631966,4.0,MTT,0.8
"Shirokii, 2023",C9H15N3O6,11.7,,,-30.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,10.0,MTT,0.7569721
"Shirokii, 2023",C9H15N3O6,11.7,,,-30.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,7.0,ApoTox-Glo™ Triplex,0.61011944
"Shirokii, 2023",C9H15N3O6,11.7,,,-30.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,12.0,ApoTox-Glo™ Triplex,0.5509712
"Shirokii, 2023",C9H15N3O6,14.3,,,-29.0,,261.2319,,,TGA-gelatine,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,17.0,ApoTox-Glo™ Triplex,0.9871747000000001
"Shirokii, 2023",C9H15N3O6,14.3,,,-29.0,,261.2319,,,TGA-gelatine,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,10.0,MTT,0.9561753000000001
"Shirokii, 2023",C9H15N3O6,14.3,,,-29.0,,261.2319,,,TGA-gelatine,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,16.0,MTT,0.9840637
"Shirokii, 2023",C9H15N3O6,11.7,,,-30.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,16.0,MTT,0.49003982999999995
"Shirokii, 2023",C9H15N3O6,14.3,,,-29.0,,261.2319,,,TGA-gelatine,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,7.0,ApoTox-Glo™ Triplex,0.95846375
"Shirokii, 2023",C9H15N3O6,3.6,,,-27.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,16.0,MTT,0.4183267
"Shirokii, 2023",C9H15N3O6,3.6,,,-27.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,10.0,MTT,0.63346615
"Shirokii, 2023",C9H15N3O6,3.6,,,-27.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,17.0,ApoTox-Glo™ Triplex,0.20941935999999997
"Shirokii, 2023",C9H15N3O6,3.6,,,-27.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,7.0,ApoTox-Glo™ Triplex,0.54281517
"Shirokii, 2023",C9H15N3O6,5.3,,,-42.0,,261.2319,,,TGA-gelatine,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,16.0,MTT,0.9163347000000001
"Shirokii, 2023",C9H15N3O6,5.3,,,-42.0,,261.2319,,,TGA-gelatine,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,10.0,MTT,0.8844620999999999
"Shirokii, 2023",C9H15N3O6,3.6,,,-27.0,,261.2319,,,TGA,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,12.0,ApoTox-Glo™ Triplex,0.2997576
"Shirokii, 2023",C9H15N3O6,5.3,,,-42.0,,261.2319,,,TGA-gelatine,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,12.0,ApoTox-Glo™ Triplex,0.8816810599999999
"Shirokii, 2023",C9H15N3O6,5.3,,,-42.0,,261.2319,,,TGA-gelatine,,,2.597272727272728,0.3,,,,,,Rat,Adrenal gland,Irregular,Cell-line,PC12,0.0002612319,7.0,ApoTox-Glo™ Triplex,0.6464042000000001
